K,link_latency,bandwidth,chunk_size,chunks_per_collective,max_runtime,mean_runtime,median_runtime,std_dev_runtime,variance_runtime
14,500,400,1,4,977769,757922.5102040817,746640.0,81461.07406868243,6635906588.423365
14,500,400,500,1,245248,192828.08163265305,192000.0,21149.4914763363,447300989.7076218
14,500,400,500,2,485224,391109.85714285716,388022.0,34322.64795306743,1178044162.510204
14,500,400,500,3,704544,564134.9387755102,557406.0,54559.16030970724,2976701973.700333
14,500,400,500,4,978867,751824.6887755102,733189.5,80081.96973312291,6413121876.336813
14,500,400,1000,1,244736,178962.2857142857,178688.0,25276.14251116847,638883380.244898
14,500,400,1000,2,476840,387981.89795918367,385140.0,34709.34191354282,1204738416.0712204
14,500,400,1000,3,699174,553444.2551020408,544786.5,57436.23292219003,3298920852.2920656
14,500,400,1000,4,966789,761406.9795918367,744169.5,76839.66949759469,5904334808.499584
14,500,400,1500,1,226816,175973.8775510204,173824.0,20188.529652652433,407576729.5360266
14,500,400,1500,2,451164,343452.5918367347,339028.0,39053.05792694918,1525141333.445648
14,500,400,1500,3,737838,567351.4591836735,559822.5,59986.26613075328,3598352124.309559
14,500,400,1500,4,956907,734214.6734693878,720013.5,80495.33871259008,6479499554.454602
14,500,400,2000,1,264704,193044.89795918367,195328.0,33845.81833770269,1145539418.9487715
14,500,400,2000,2,487844,378699.612244898,380424.0,42864.562589300906,1837370725.9720948
14,500,400,2000,3,736227,602935.9285714285,593653.5,52649.54858911665,2771974966.6377554
14,500,400,2000,4,930006,739046.4336734693,723307.5,73658.68302425757,5425601584.86805
14,500,400,2500,1,249856,188105.14285714287,186368.0,26293.37567851318,691341604.5714285
14,500,400,2500,2,472124,358033.693877551,351342.0,40216.136440389244,1617337630.1920035
14,500,400,2500,3,680379,547408.4846938775,540222.0,49779.596479050655,2478008225.6171126
14,500,400,2500,4,972828,760759.943877551,741973.5,79611.44755580397,6337982581.930525
14,500,400,3000,1,220160,171193.4693877551,168960.0,18166.662711841094,330027634.0857976
14,500,400,3000,2,437016,331884.48979591834,324880.0,35206.77047255313,1239516687.1070387
14,500,400,3000,3,689508,548227.6836734693,545860.5,54969.3101079764,3021625053.7468767
14,500,400,3000,4,999729,765126.7346938775,777933.0,94893.6379328651,9004802520.133694
14,500,400,3500,1,234496,183515.42857142858,183296.0,21252.185474171154,451655387.4285714
14,500,400,3500,2,424440,347580.4285714286,339290.0,33774.40202132318,1140710231.897959
14,500,400,3500,3,682527,557274.4897959183,550693.5,56838.818012391974,3230651233.0458145
14,500,400,3500,4,910791,726411.0306122449,705465.0,69640.25913856739,4849765692.886818
14,500,400,4000,1,228352,165935.02040816325,165888.0,24431.42090021915,596894327.2036651
14,500,400,4000,2,453784,353641.1836734694,346364.0,38481.84184445664,1480852151.7417743
14,500,400,4000,3,692730,545230.3469387755,527871.0,57588.687989385704,3316456984.3388176
14,500,400,4000,4,994239,808878.6734693878,794677.5,77082.85373369431,5941766339.730112
14,500,400,4500,1,231424,177682.2857142857,177152.0,23926.73661195691,572488724.8979592
14,500,400,4500,2,441208,342818.97959183675,336408.0,36059.028453351086,1300253532.9995832
14,500,400,4500,3,664806,521555.77040816325,513372.0,51142.88521760345,2615594708.3809614
14,500,400,4500,4,957456,748721.1581632653,738679.5,73344.18036183562,5379368792.949474
14,500,400,5000,1,236032,178152.48979591837,173568.0,19988.973574859378,399559064.57642645
14,500,400,5000,2,455356,356696.9591836735,353176.0,36741.5063312343,1349938287.4881299
14,500,400,5000,3,714747,548624.9540816327,537805.5,58861.791004765626,3464710440.2887077
14,500,400,5000,4,950319,723397.1326530612,711504.0,81976.85956665438,6720205504.4109745
14,500,400,5500,1,223744,166689.95918367346,163584.0,20613.77169338269,424927583.4269054
14,500,400,5500,2,455880,350149.63265306124,349508.0,35775.76520192718,1279905375.7834237
14,500,400,5500,3,688971,522706.4846938776,505585.5,57768.78990012926,3337233086.525276
14,500,400,5500,4,967338,768961.331632653,752130.0,73924.3694515096,5464812398.803285
14,500,400,6000,1,285696,219634.9387755102,221952.0,29053.758732846523,844120896.5064557
14,500,400,6000,2,444352,347743.51020408166,343220.0,35110.90380675848,1232775566.127447
14,500,400,6000,3,691656,555685.4081632653,543981.0,55416.8972962728,3071032505.9456477
14,500,400,6000,4,897615,708960.6734693878,691465.5,72158.56453753683,5206858436.117868
14,500,400,6500,1,227328,179380.24489795917,178176.0,18083.774870659003,327022913.5726781
14,500,400,6500,2,455356,376774.71428571426,372040.0,32265.05137615811,1041033540.3061224
14,500,400,6500,3,664269,533890.331632653,524380.5,49710.1530870298,2471099319.9359384
14,500,400,6500,4,1009611,817491.8112244898,812794.5,77478.97781557923,6002992003.347018
14,500,400,7000,1,222720,168171.10204081633,166656.0,21884.040745642353,478911239.35693467
14,500,400,7000,2,497800,391339.7755102041,391428.0,40611.28400181574,1649276388.276135
14,500,400,7000,3,715284,564189.7346938775,554452.5,53176.08231372198,2827695730.2357354
14,500,400,7000,4,940437,729245.6632653062,713700.0,76412.33759000075,5838845335.968243
14,500,400,7500,1,230912,176679.18367346938,177408.0,20399.11708340806,416123977.78259057
14,500,400,7500,2,473172,365901.71428571426,361036.0,37340.09800496523,1394282919.0204082
14,500,400,7500,3,691656,526328.4948979592,516862.5,55586.022333149565,3089805878.8214025
14,500,400,7500,4,956358,761880.3520408163,749110.5,78886.68499961263,6223109070.228108
14,500,400,8000,1,221696,167899.42857142858,166912.0,20319.929551541063,412899536.97959185
14,500,400,8000,2,425488,345719.693877551,340600.0,32424.176537750143,1051327224.151187
14,500,400,8000,3,686823,542553.5663265307,531361.5,58615.06216383371,3435725512.4700904
14,500,400,8000,4,984906,762720.6581632653,752953.5,81087.52362115086,6575186487.010698
14,500,400,8500,1,243200,182773.55102040817,182016.0,20901.96859497584,436892291.1453562
14,500,400,8500,2,477888,367864.0408163265,361560.0,40770.34715552478,1662221207.1820078
14,500,400,8500,3,732468,560874.581632653,549619.5,56312.73624035675,3171124262.875989
14,500,400,8500,4,925065,731408.0510204082,714249.0,75425.81409947675,5689053432.568825
14,500,400,9000,1,245760,182961.6326530612,186880.0,28971.875746544603,839369584.2732195
14,500,400,9000,2,465836,372106.8367346939,366276.0,39571.75096353816,1565923474.3202832
14,500,400,9000,3,728709,568219.974489796,554989.5,60831.66273862048,3700491191.545267
14,500,400,9000,4,962946,757928.112244898,743346.0,77893.07870301661,6067331709.834339
14,500,400,9500,1,245760,180487.83673469388,177920.0,24345.50287378402,592703510.177426
14,500,400,9500,2,493608,379215.5918367347,378066.0,42901.82358900346,1840566467.261974
14,500,400,9500,3,655677,522755.80102040817,514983.0,49465.20356297681,2446806363.5267334
14,500,400,9500,4,899262,724744.4234693878,715347.0,63936.60863555066,4087889923.815572
14,500,400,10000,1,249344,186226.9387755102,182016.0,26938.652370281332,725690991.5268639
14,500,400,10000,2,444876,352702.79591836734,349508.0,34369.072988086125,1181233178.0603914
14,500,400,10000,3,672861,531172.4540816327,524649.0,52843.235538684334,2792407542.1968713
14,500,400,10000,4,915732,696781.8367346938,682407.0,78308.37957933168,6132202312.340691
14,500,500,1,1,231086,175789.3826530612,173060.0,19008.677032396125,361329802.521944
14,500,500,1,2,466062,364923.19897959183,363300.0,38737.49320848929,1500593380.077754
14,500,500,1,3,741658,568383.5102040817,566294.5,66881.55207510055,4473142007.974386
14,500,500,1,4,950257,753755.75,741933.5,71263.82382518848,5078532586.1875
14,500,500,500,1,234649,185153.943877551,181713.0,15402.034474410579,237222665.95093194
14,500,500,500,2,446340,358139.1275510204,356293.5,34366.00174767914,1181022076.1214857
14,500,500,500,3,676591,526438.668367347,517626.5,57379.59589033352,3292418024.5379796
14,500,500,500,4,942711,743206.75,729536.5,80157.71452697176,6425259198.1875
14,500,500,1000,1,232613,177451.42346938775,173060.0,22281.19880397153,496451820.14210224
14,500,500,1000,2,488898,372191.8469387755,371344.5,44189.86672404452,1952744321.0888171
14,500,500,1000,3,686642,533018.7806122449,520800.5,58145.120231648754,3380855006.752889
14,500,500,1000,4,918995,721187.5,705012.0,73276.57554600925,5369456523.75
14,500,500,1500,1,236176,179334.20408163266,173569.0,19682.116572271214,387385712.76447314
14,500,500,1500,2,463986,360307.806122449,354996.0,37897.140763306146,1436193278.0338402
14,500,500,1500,3,688229,537555.7653061225,528735.5,58643.21069500192,3439026160.618388
14,500,500,1500,4,924924,722898.0,701778.0,77654.3891740834,6030204158.0
14,500,500,2000,1,242284,189789.47959183675,190366.0,19592.57219246443,383868885.1169305
14,500,500,2000,2,447897,354569.6785714286,349027.5,34910.7520225408,1218760606.7793367
14,500,500,2000,3,694577,558289.3265306122,546457.0,46873.624824840546,2197136704.219908
14,500,500,2000,4,941633,722491.0,705820.5,76745.5952286514,5889886387.0
14,500,500,2500,1,239739,185068.24489795917,186548.5,26039.26255247563,678043194.2767596
14,500,500,2500,2,487341,362404.98979591834,355515.0,42385.25957493465,1796510229.2345898
14,500,500,2500,3,671301,536333.1275510204,524768.0,55449.6220341828,3074660583.733731
14,500,500,2500,4,930853,722273.75,713366.5,76598.9489692091,5867398983.1875
14,500,500,3000,1,247883,191968.3112244898,186294.0,21439.88788378955,459668792.4694659
14,500,500,3000,2,431808,342044.8316326531,338388.0,35546.69830210446,1263567760.1808362
14,500,500,3000,3,672359,536379.0102040817,525826.0,52310.27168847764,2736364524.122345
14,500,500,3000,4,938399,746047.5,734387.5,76486.04756261106,5850115471.75
14,500,500,3500,1,234649,182471.306122449,179931.5,21863.221457464264,478000452.4981258
14,500,500,3500,2,473328,364483.637755102,367192.5,41240.85323297864,1700807975.384085
14,500,500,3500,3,768637,609313.5357142857,605176.0,61152.89251509703,3739676262.9630103
14,500,500,3500,4,911988,711661.5,694771.0,77676.85594338896,6033693949.25
14,500,500,4000,1,267225,191235.97448979592,182985.5,31074.58470595075,965629814.6473083
14,500,500,4000,2,435960,340464.0,338128.5,32974.030248462666,1087286670.8265307
14,500,500,4000,3,707273,559474.1785714285,552011.5,53828.62131939368,2897520473.1466837
14,500,500,4000,4,968583,769458.25,758642.5,75484.29565603365,5697878890.6875
14,500,500,4500,1,217852,167744.06632653062,165425.0,18481.605011102718,341569723.78641707
14,500,500,4500,2,467619,359457.8112244898,356553.0,39572.8281203006,1566008725.4388537
14,500,500,4500,3,758057,572326.7193877551,562062.5,58004.568756085246,3364529996.5794206
14,500,500,4500,4,978824,748214.5,731962.0,81390.74293646668,6624453035.75
14,500,500,5000,1,231086,175111.58163265305,175096.0,21930.133607419142,480930760.0392545
14,500,500,5000,2,449973,348826.2551020408,345135.0,39356.51214462512,1548935048.1900249
14,500,500,5000,3,712563,572399.5918367347,565765.5,55624.16087178795,3094047272.6905456
14,500,500,5000,4,913605,733458.0,716870.0,73399.86502371785,5387540185.5
14,500,500,5500,1,223451,167733.67857142858,165425.0,20085.95593290298,403445625.7385204
14,500,500,5500,2,458277,345937.3316326531,340464.0,40331.952446922725,1626666388.180836
14,500,500,5500,3,668656,526492.6479591837,519742.5,47943.91826877317,2298619298.9628024
14,500,500,5500,4,924385,708529.25,690189.5,76996.02354464482,5928387641.6875
14,500,500,6000,1,232613,175602.4030612245,174332.5,22448.202403505857,503921791.14876616
14,500,500,6000,2,459315,366104.1887755102,362262.0,37957.83304093298,1440797089.1633432
14,500,500,6000,3,624749,504425.7908163265,499376.0,47916.28741689497,2295970599.818487
14,500,500,6000,4,889889,718478.75,702586.5,73569.67159901898,5412496579.1875
14,500,500,6500,1,231595,172971.70408163266,172551.0,23180.46869417916,537334128.8818201
14,500,500,6500,2,431808,344586.8724489796,340723.5,31809.88628217258,1011868865.2847513
14,500,500,6500,3,721027,574615.4540816327,559682.0,54964.96390561764,3021147257.14585
14,500,500,6500,4,965888,756445.25,742203.0,77620.12347766203,6024883568.6875
14,500,500,7000,1,223960,170515.0,167970.0,19756.218519333943,390308170.18367344
14,500,500,7000,2,470733,371521.9132653061,364597.5,40666.5984208174,1653772227.120028
14,500,500,7000,3,676062,522670.89285714284,515510.5,52015.41888742644,2705603802.0344386
14,500,500,7000,4,906598,712184.0,698274.5,82856.66595995762,6865227094.0
14,500,500,7500,1,227523,183678.8826530612,182222.0,18350.86153545311,336754119.0933725
14,500,500,7500,2,450492,344327.3724489796,339685.5,39044.5110433116,1524473842.6112816
14,500,500,7500,3,655960,514198.79591836734,501756.5,56031.53760988305,3139533206.9277387
14,500,500,7500,4,973973,750266.0,745167.5,83335.82395044762,6944859553.5
14,500,500,8000,1,232613,176389.27551020408,177386.5,23205.220165607094,538482242.9342982
14,500,500,8000,2,465543,360951.26020408166,354736.5,37680.273751641194,1419803029.9986203
14,500,500,8000,3,752238,572898.9030612245,557566.0,64686.21786422002,4184306781.5773377
14,500,500,8000,4,999306,780139.25,769422.5,80190.9835716429,6430593846.1875
14,500,500,8500,1,226505,167609.02551020408,163389.0,21589.605645138923,466111071.91261446
14,500,500,8500,2,464505,369345.2908163265,366673.5,37757.62233550641,1425638044.430732
14,500,500,8500,3,660192,505975.0051020408,496202.0,52936.51636403909,2802274764.760178
14,500,500,8500,4,932470,757465.5,745976.0,69108.24412651504,4775949406.25
14,500,500,9000,1,247374,185647.36224489796,188330.0,23072.056898927545,532319809.5473501
14,500,500,9000,2,436998,344952.2908163265,340983.0,35104.48405892012,1232324801.0429769
14,500,500,9000,3,715737,563341.8163265307,552540.5,56464.94018078232,3188289469.619326
14,500,500,9000,4,905520,710616.5,686686.0,79258.2974504878,6281877714.75
14,500,500,9500,1,229050,178625.23979591837,177641.0,22083.489518990315,487680509.3353551
14,500,500,9500,2,469176,356322.6275510204,349546.5,41265.65208486148,1702854041.9888325
14,500,500,9500,3,726846,558435.0714285715,544870.0,59200.59225309613,3504710123.117346
14,500,500,9500,4,902286,724515.0,704473.0,75498.89646213381,5700083367.0
14,500,500,10000,1,234140,172862.6326530612,171278.5,23887.12790775364,570594879.6813828
14,500,500,10000,2,451011,351630.443877551,343059.0,40296.130505626,1623778133.7264423
14,500,500,10000,3,705157,567984.0612244898,561798.0,56774.53684546145,3223348034.01666
14,500,500,10000,4,955108,748429.0,728997.5,71976.22612363058,5180577127.0
14,500,600,1,1,244856,171411.1224489796,165608.0,25805.03292401496,665899724.209496
14,500,600,1,2,453564,354099.7346938776,354492.0,38396.117271962095,1474261821.5622659
14,500,600,1,3,708448,566345.081632653,560680.0,55966.34117962467,3132231345.0341525
14,500,600,1,4,961532,773456.4234693878,760058.0,72638.84186507412,5276401347.499245
14,500,600,500,1,236728,183406.14285714287,185928.0,23575.517191288396,555805010.8367347
14,500,600,500,2,459240,353694.306122449,352944.0,37137.56489533567,1379198726.3552687
14,500,600,500,3,685916,531440.2653061225,522166.0,57636.223476771156,3321934256.6643066
14,500,600,500,4,950872,748209.6275510204,733141.5,69110.71381677622,4776290764.264342
14,500,600,1000,1,240792,176778.81632653062,177292.0,26808.83212192904,718713479.7417743
14,500,600,1000,2,465432,357867.0612244898,352686.0,41331.05298085757,1708255940.5064554
14,500,600,1000,3,657620,521436.14285714284,506708.0,52160.910897854126,2720760625.6938777
14,500,600,1000,4,895440,714619.75,697963.5,68934.86612319047,4752015767.422194
14,500,600,1500,1,224536,180397.02040816325,177800.0,18889.826047415692,356825528.1016243
14,500,600,1500,2,468528,363253.4693877551,358878.0,38238.39168929253,1462174598.9837565
14,500,600,1500,3,723120,557602.8367346938,548890.0,59799.65810319537,3575999109.2590594
14,500,600,1500,4,935948,730840.8979591837,708890.0,75613.60848256676,5717417787.754892
14,500,600,2000,1,244348,189292.20408163266,186182.0,20707.16260480958,428786583.14202416
14,500,600,2000,2,475236,381347.693877551,381582.0,41155.29680577696,1693758455.171595
14,500,600,2000,3,654476,522123.2244897959,514568.0,52543.578385970875,2760827629.6026654
14,500,600,2000,4,883181,683175.4693877551,663585.0,73290.2415355612,5371459504.3409
14,500,600,2500,1,230124,172670.75510204083,170688.0,22045.688983943317,486012402.7767597
14,500,600,2500,2,427764,343521.7346938776,340818.0,32659.665819475507,1066653771.4398167
14,500,600,2500,3,682248,542115.4285714285,535266.0,48905.38083829606,2391736274.9387755
14,500,600,2500,4,923689,735292.5357142857,720083.0,72595.22403890581,5270066553.258928
14,500,600,3000,1,224536,173751.55102040817,172720.0,20783.63285313536,431959394.5739275
14,500,600,3000,2,480396,382058.51020408166,382614.0,36925.961881615876,1363526660.8825488
14,500,600,3000,3,679104,537378.0408163265,528192.0,57970.523857602544,3360581636.3248653
14,500,600,3000,4,978588,781054.3928571428,771517.5,75576.5205200808,5711810453.922194
14,500,600,3500,1,223012,179300.67346938775,176276.0,17328.3410359054,300271403.05664307
14,500,600,3500,2,453048,360268.0408163265,359136.0,39870.54767924855,1589660572.243232
14,500,600,3500,3,686440,541163.6734693878,534218.0,54821.91164101276,3005441995.9750104
14,500,600,3500,4,931684,759514.1224489796,743268.5,75467.92336534007,5695407457.076843
14,500,600,4000,1,226060,175024.14285714287,172720.0,19150.15312295578,366728364.63265306
14,500,600,4000,2,470592,358032.9183673469,352428.0,39270.81925699775,1542197245.1157854
14,500,600,4000,3,648712,514094.79591836734,504088.0,56366.17544797429,3177145734.6318197
14,500,600,4000,4,921024,724395.9489795918,716885.0,71928.61052210208,5173725011.640254
14,500,600,4500,1,224536,178035.85714285713,179578.0,20638.71812731536,425956685.93877554
14,500,600,4500,2,455628,363242.9387755102,359136.0,39785.773560565314,1582907777.812578
14,500,600,4500,3,691156,549545.0,539458.0,51900.98349644214,2693712087.897959
14,500,600,4500,4,949273,748242.2602040817,733408.0,78567.96797631457,6172925591.927193
14,500,600,5000,1,223520,170610.24489795917,166370.0,18241.121560275828,332738515.7767596
14,500,600,5000,2,453048,367181.387755102,361716.0,33696.285762020845,1135439674.1557686
14,500,600,5000,3,669672,529641.0204081633,519546.0,51720.180923058164,2674977114.7138696
14,500,600,5000,4,933816,731993.918367347,724347.0,74811.76575465967,5596800295.3300705
14,500,600,5500,1,238252,176231.9387755102,172212.0,22340.319707858092,499089884.6493127
14,500,600,5500,2,434988,344332.5918367347,341334.0,34393.6989088019,1182926524.629321
14,500,600,5500,3,715784,547660.2040816327,535790.0,54248.05530868989,2942851504.7746773
14,500,600,5500,4,930085,764020.1479591837,744867.5,74069.92005850287,5486353057.473007
14,500,600,6000,1,230632,176900.6326530612,173228.0,22113.952459831067,489026893.3956685
14,500,600,6000,2,501036,386115.4285714286,382098.0,39221.12641036663,1538296756.8979592
14,500,600,6000,3,667576,514252.5306122449,508018.0,55532.78743710581,3083890480.5347776
14,500,600,6000,4,930085,704568.8928571428,688103.0,77597.81621956022,6021421082.044642
14,500,600,6500,1,207772,161087.83673469388,159512.0,17815.877742296238,317405499.7284465
14,500,600,6500,2,427248,335052.48979591834,331272.0,33061.10577439004,1093036715.0254061
14,500,600,6500,3,701636,538543.6734693878,535266.0,62077.06848136691,3853562431.2403164
14,500,600,6500,4,970593,753526.0306122449,741403.0,80825.78851562497,6532808089.172533
14,500,600,7000,1,219964,171714.3673469388,167386.0,18874.219932731998,356236178.0691379
14,500,600,7000,2,464400,358891.1632653061,353976.0,39655.86855962485,1572587911.2182424
14,500,600,7000,3,693776,542880.0408163265,533956.0,50535.9708803013,2553884352.814661
14,500,600,7000,4,890643,716501.5663265307,701961.0,69097.61409560234,4774480273.704784
14,500,600,7500,1,230124,172940.306122449,168656.0,18820.92596965592,354227254.35526866
14,500,600,7500,2,438600,343850.8163265306,339012.0,35628.79289063573,1269410882.843815
14,500,600,7500,3,723120,554456.1632653062,537362.0,58982.144888489885,3478893415.646814
14,500,600,7500,4,900770,707557.5,690235.0,72150.92198666286,5205755543.52551
14,500,600,8000,1,230632,170737.24489795917,168402.0,23371.131353358644,546209780.7359434
14,500,600,8000,2,450984,353020.3469387755,348558.0,37530.322264368966,1408525089.2673888
14,500,600,8000,3,675436,526047.8775510204,520070.0,55414.13886020119,3070726785.6176596
14,500,600,8000,4,966329,755587.3265306122,743801.5,75145.11655019478,5646788541.342358
14,500,600,8500,1,226060,166852.08163265305,165862.0,21805.766778759757,475491464.8096627
14,500,600,8500,2,457176,358269.85714285716,358362.0,42630.3287733807,1817344931.3265302
14,500,600,8500,3,637708,504085.32653061225,494132.0,54391.28698939533,2958412100.362766
14,500,600,8500,4,916227,702923.6632653062,689702.0,72394.10664225,5240906676.529467
14,500,600,9000,1,239776,181933.97959183675,183642.0,25787.562528134386,664998381.1424407
14,500,600,9000,2,454596,359438.7551020408,357330.0,41513.342636043846,1723357616.817576
14,500,600,9000,3,719976,538864.4897959183,528716.0,59930.629868997654,3591680396.494794
14,500,600,9000,4,906100,695195.1632653062,683306.0,73047.07400196708,5335875020.248855
14,500,600,9500,1,204216,167572.61224489796,166624.0,14504.51027223605,210380818.23740107
14,500,600,9500,2,476784,383480.14285714284,380034.0,35086.543299594014,1231065520.7142856
14,500,600,9500,3,684868,520797.1836734694,515616.0,59609.97398041586,3553348997.945856
14,500,600,9500,4,931151,717224.9234693878,701428.0,73409.60539544925,5388970164.315572
14,500,600,10000,1,248920,186817.0,184150.0,23258.852739443148,540974230.755102
14,500,600,10000,2,486072,382282.28571428574,382614.0,40624.096010287554,1650317176.6530612
14,500,600,10000,3,678056,542802.5102040817,537362.0,49005.02576292973,2401492550.0254064
14,500,600,10000,4,902902,726563.3010204082,709956.0,75939.70441212029,5766838706.200203
14,500,700,1,1,232713,179819.44897959183,178464.0,18804.914351786054,353624803.7780091
14,500,700,1,2,428162,330124.36734693876,319965.0,36454.165126766326,1328906155.089546
14,500,700,1,3,748677,581619.4132653062,572579.0,60752.96494375202,3690922749.4567623
14,500,700,1,4,902352,689635.3469387755,674784.0,69782.25082721456,4869562530.512287
14,500,700,500,1,222573,167731.63775510204,166042.5,20764.951973595253,431183230.4657174
14,500,700,500,2,434330,340102.78571428574,336670.0,32866.4585746593,1080204099.239796
14,500,700,500,3,734089,572169.6428571428,563201.0,57993.91231163133,3363293865.2091837
14,500,700,500,4,964128,759996.7346938775,745800.0,75819.95928992267,5748666226.725532
14,500,700,1000,1,227136,169617.3673469388,166042.5,23982.566950781766,575163517.5487298
14,500,700,1000,2,451292,360479.21428571426,356716.0,36862.65582765799,1358855394.6683674
14,500,700,1000,3,650208,513857.5153061224,508496.0,52854.406290113395,2793588264.2803783
14,500,700,1000,4,916608,739256.5714285715,719664.0,74173.73906812936,5501743567.346939
14,500,700,1500,1,203814,162317.60204081633,161226.0,17452.55846646279,304591797.02530193
14,500,700,1500,2,464142,353760.5,345665.0,38234.87039413267,1461905314.0561225
14,500,700,1500,3,676779,543785.775510204,538974.5,53765.72104254825,2890752759.2251153
14,500,700,1500,4,945648,729537.0612244898,711216.0,77026.91370948532,5933145435.608497
14,500,700,2000,1,271752,208488.22959183675,203814.0,26821.943096517032,719416631.4727978
14,500,700,2000,2,444096,352294.55102040817,348492.0,37662.71897289241,1418480400.43107
14,500,700,2000,3,709081,540976.0969387755,533764.5,63664.75840799812,4053201463.1487665
14,500,700,2000,4,866448,678574.2857142857,661320.0,75996.71651553675,5775500921.142858
14,500,700,2500,1,236262,186596.693877551,186576.0,21663.035599751136,469287111.396085
14,500,700,2500,2,473394,358840.1836734694,352090.0,40521.30534501848,1641976186.8642232
14,500,700,2500,3,642914,502259.94897959183,495471.0,51603.34486041686,2662905200.783111
14,500,700,2500,4,851664,678512.3265306122,664224.0,66438.49948464315,4414074213.770928
14,500,700,3000,1,228657,169705.31632653062,170352.0,23115.18801351046,534311916.8999375
14,500,700,3000,2,501150,388295.5306122449,383958.0,37865.19745721066,1433773178.4735527
14,500,700,3000,3,663233,532671.9948979592,521260.5,48794.345671555835,2380888169.51528
14,500,700,3000,4,964656,772542.1224489796,760848.0,73691.34706040352,5430414631.576843
14,500,700,3500,1,245895,183179.6173469388,180745.5,22053.020450989017,486335711.0117399
14,500,700,3500,2,416854,333785.306122449,329731.0,32233.397639654508,1038991923.3960848
14,500,700,3500,3,683552,527403.5153061225,516832.0,53312.68778280942,2842242678.627317
14,500,700,3500,4,939840,741619.1020408163,727584.0,74617.17524566746,5567722841.642649
14,500,700,4000,1,216996,169105.193877551,166296.0,15054.896365118306,226649904.56445235
14,500,700,4000,2,461058,373069.5918367347,371365.0,31011.846444786795,961734619.9150354
14,500,700,4000,3,672090,535840.525510204,521000.0,54423.25540194438,2961890728.5452676
14,500,700,4000,4,869088,680284.8979591837,662112.0,77036.6857161732,5934650946.132445
14,500,700,4500,1,233220,178288.10204081633,178464.0,20951.78456648025,438977276.5202
14,500,700,4500,2,423022,344469.1632653061,339754.0,29721.526175447892,883369118.1978343
14,500,700,4500,3,684594,553591.7397959183,547571.0,48465.951565102536,2348948461.110865
14,500,700,4500,4,902352,713333.387755102,698544.0,69076.55314209376,4771570193.992503
14,500,700,5000,1,218517,170934.01530612246,167056.5,18548.528292869985,344047901.83139837
14,500,700,5000,2,488814,381374.887755102,376505.0,37076.536750839885,1374669577.4363809
14,500,700,5000,3,694493,545962.8112244898,538193.0,55969.017909055365,3132530965.70416
14,500,700,5000,4,926640,715367.2653061225,704088.0,70488.40640720693,4968615437.827572
14,500,700,5500,1,222573,175988.49489795917,172380.0,18890.889820200464,356865718.1989535
14,500,700,5500,2,464142,366337.7653061224,360571.0,37710.97927180884,1422117957.6387963
14,500,700,5500,3,734610,567400.8979591837,562419.5,59570.33431240443,3548624730.0916286
14,500,700,5500,4,862224,680435.7551020408,665280.0,70212.82698049613,4929841072.593086
14,500,700,6000,1,222573,174255.3826530612,172887.0,20143.388379557673,405756095.4096991
14,500,700,6000,2,444610,365296.6530612245,361085.0,33434.02978791556,1117834347.8592253
14,500,700,6000,3,670527,527026.056122449,516311.0,50247.308718385386,2524792033.4407277
14,500,700,6000,4,981552,811751.5102040817,797808.0,70288.73813533758,4940506708.658059
14,500,700,6500,1,236262,172814.57142857142,169338.0,25490.638652618483,649772658.9183674
14,500,700,6500,2,464142,361667.1836734694,357744.0,37120.51325003274,1377932503.945856
14,500,700,6500,3,692930,557842.1428571428,549134.0,57078.53820198543,3257959523.2755103
14,500,700,6500,4,938256,742155.1836734693,728376.0,75122.49448589013,5643389177.782592
14,500,700,7000,1,251472,193229.08163265305,190885.5,22153.053261333043,490757768.79945856
14,500,700,7000,2,454890,359776.39795918367,355688.0,35997.65199577572,1295830949.2089756
14,500,700,7000,3,697619,537366.3112244898,523605.0,56210.69140324366,3159641828.0306907
14,500,700,7000,4,947232,735264.2448979592,716760.0,74462.35246288807,5544641934.307372
14,500,700,7500,1,237783,174157.08673469388,171112.5,24970.55738688796,623528736.2118648
14,500,700,7500,2,442040,345468.3163265306,341039.0,32433.830997673584,1051953393.1856518
14,500,700,7500,3,660628,523836.26020408166,512664.0,54567.59510870531,2977622435.9476
14,500,700,7500,4,916608,722309.387755102,709896.0,74398.72948465773,5535170948.931279
14,500,700,8000,1,263133,187214.92346938775,191139.0,31496.01481851672,991998949.4482248
14,500,700,8000,2,432788,341728.70408163266,336670.0,35239.5965608231,1241829165.769575
14,500,700,8000,3,676258,535343.4489795918,527252.0,50392.441505448514,2539398160.88005
14,500,700,8000,4,924000,709470.3673469388,693528.0,75896.86456772767,5760334051.211995
14,500,700,8500,1,236769,181606.8826530612,183787.5,24140.32550529375,582755315.5015359
14,500,700,8500,2,445124,364153.2653061224,359029.0,34432.418356374386,1185591433.868388
14,500,700,8500,3,651250,521071.77040816325,512924.5,50871.17013226508,2587875950.625859
14,500,700,8500,4,908688,723182.2040816327,708840.0,71599.89129195361,5126544433.019575
14,500,700,9000,1,228150,184480.74489795917,183027.0,17230.030673401354,296873957.0063515
14,500,700,9000,2,430218,344178.0714285714,338726.0,32079.68884103702,1029106436.1377552
14,500,700,9000,3,641351,499535.3316326531,487395.5,52844.118509133696,2792500861.0073667
14,500,700,9000,4,974160,729372.7346938775,707520.0,86220.81706939042,7434029296.113286
